"","logFC","logCPM","LR","PValue","FDR"
"ZNF500",-0.0951082414755253,3.08708556068863,0.258478232787184,0.611167561919072,0.99083117613231
"MGAT4A",-0.183060192037026,0.713009934469921,0.258219699280605,0.611345891664547,0.99083117613231
"KIF23",-0.038420272414031,6.87533832320672,0.257894249074554,0.611570538591545,0.99083117613231
"FOXRED1",-0.0471791128555097,5.4887616990407,0.257887405503242,0.611575264383881,0.99083117613231
"RNF182",-0.0761990067766501,3.76018705126155,0.257833267547245,0.611612651846181,0.99083117613231
"SPDL1",0.040759458124917,6.96301091140486,0.257744111177772,0.611674233650754,0.99083117613231
"TLK2",0.040400458516762,6.26145220718619,0.257653465939329,0.611736857577237,0.99083117613231
"MUL1",-0.064245957433248,4.55799673281213,0.257548287244838,0.611809539575097,0.99083117613231
"CCDC157",0.173955659551607,0.851287145709459,0.257505631809743,0.611839021227643,0.99083117613231
"PARG",-0.0433573721831938,5.57953651471252,0.257420982496292,0.611897536386598,0.99083117613231
"NDUFB10",0.0421743266286269,6.63474695220479,0.257314340764859,0.611971271370588,0.99083117613231
"RAET1G",-0.106853638875518,2.45169981671091,0.257284653462612,0.611991801394514,0.99083117613231
"ELFN1-AS1",0.0881647538852927,2.49327102929049,0.257239607892195,0.612022955154102,0.99083117613231
"CDKAL1",0.0438818056141794,5.602306595252,0.257089914038055,0.612126508871646,0.99083117613231
"DGKA",-0.0737226184294031,3.92369849320474,0.257085384421168,0.612129642915409,0.99083117613231
"ZDHHC11",-0.0739367481382483,3.54344866142687,0.257053570604983,0.612151655885744,0.99083117613231
"CKMT1B",0.10076923167521,2.08958249331863,0.257015456485808,0.612178030486671,0.99083117613231
"PNKD",0.0443919511884683,5.75431640496393,0.257014508879895,0.612178686252093,0.99083117613231
"RNF207",0.0752432562264158,3.75030489842917,0.25678213059224,0.612339543351438,0.99083117613231
"RABL2B",-0.0835356427025207,2.96764248789806,0.256739939426178,0.612368758768169,0.99083117613231
"ARMC9",-0.0691023743775664,3.75623858431823,0.256645139753575,0.612434414130954,0.99083117613231
"C12orf49",-0.0407338458690046,6.22882457752164,0.256476864016975,0.612550994315359,0.99083117613231
"CUL4A",0.0364059774842933,7.73496283883348,0.256259061042172,0.612701957974165,0.99083117613231
"WDR35",-0.0471526495119778,5.46083446801689,0.256244608637108,0.612711978080268,0.99083117613231
"SEC11C",0.0847203742958293,5.79121272405171,0.256109178713274,0.612805891276449,0.99083117613231
"PLEKHM2",-0.0395086008177653,6.95506250985344,0.256066274532614,0.612835649469256,0.99083117613231
"ZNF197",-0.0621913476234566,4.03884321510505,0.255934135334621,0.612927320442474,0.99083117613231
"SLC9A1",0.0417162902522293,5.8073993290527,0.255869736217356,0.612972007812541,0.99083117613231
"C18orf25",-0.0444276105726325,5.90005553948485,0.255849679178387,0.612985927090417,0.99083117613231
"IL12RB2",0.193728925110092,0.11224512233883,0.255449712176548,0.613263641236277,0.99083117613231
"CEP97",-0.061368631801627,4.57162459572893,0.255247503630633,0.613404147145353,0.99083117613231
"GALNTL6",-0.0764649808436293,3.23466730386003,0.255244491636326,0.613406240576965,0.99083117613231
"KIAA1551",-0.0569505654926349,5.75891321748583,0.255163549976398,0.61346250340638,0.99083117613231
"C8orf76",0.112788543116398,1.48938764012778,0.255134065570317,0.613483000902775,0.99083117613231
"TRIM7",0.0572841773027119,4.99408888958824,0.255040487049449,0.613548066339287,0.99083117613231
"TMEM263",0.0397592120021589,6.76972186046046,0.254870709500356,0.613666151452904,0.99083117613231
"CARM1",-0.0405904185516895,6.22224663637438,0.254796875749099,0.613717520325873,0.99083117613231
"SRR",-0.0757367136420741,2.99466763357191,0.254738107039128,0.613758414567724,0.99083117613231
"TOGARAM1",-0.0663699407461253,4.48800976582828,0.254716247261939,0.613773627216964,0.99083117613231
"TIMM22",-0.0621697446277839,4.10496880360729,0.254447534601951,0.613960696595165,0.99083117613231
"TAF4B",-0.0511625907708602,5.43262156240732,0.254388382346261,0.614001893191661,0.99083117613231
"KIF9",0.0752301170194339,3.27456912758971,0.254128490244833,0.614182966301171,0.99083117613231
"JPX",0.168171808098351,0.0946468017349128,0.254084757033829,0.614213447699531,0.99083117613231
"UBR7",-0.0724801522991709,3.22887377529731,0.253826453534171,0.614393548528729,0.99083117613231
"IAH1",0.0757292787623034,3.04387778363914,0.253716075437826,0.614470544148079,0.99083117613231
"EFNB2",0.162146593684992,0.502342129087874,0.253451304024834,0.614655324385007,0.99083117613231
"C14orf80",-0.065910590526453,4.44544812512106,0.253358972726984,0.614719789546221,0.99083117613231
"ACTN4",-0.0431050215864933,9.01694788600011,0.253247735412674,0.614797474331387,0.99083117613231
"RICTOR",-0.0559893863512072,7.91660664871257,0.25314229844318,0.614871128071822,0.99083117613231
"INTS3",-0.04272949111075,5.7498371534611,0.253103247002995,0.614898412609535,0.99083117613231
"SPAST",0.0502100213057823,4.87882656777805,0.253000522379015,0.614970197050407,0.99083117613231
"SGK494",-0.230919877801322,-0.162783668220314,0.252985853306742,0.614980449355644,0.99083117613231
"MRPS34",0.0476492163505809,6.22866831317599,0.252962482834533,0.614996783892408,0.99083117613231
"STK39",-0.0451024908217817,5.36780059507465,0.252929623971703,0.615019751835533,0.99083117613231
"CCNO",0.0555050503208365,4.18015747724831,0.252896794707368,0.615042700956491,0.99083117613231
"SIX5",0.083293268016091,2.74478506563221,0.252896273950364,0.615043065003914,0.99083117613231
"CALD1",0.038055210419186,8.12218842521705,0.252848820014478,0.615076240764497,0.99083117613231
"LOC728730",0.0803455313989413,3.17918775543233,0.252826596110914,0.61509177917092,0.99083117613231
"RANBP2",-0.0466496701352383,8.24185309625373,0.252799747369863,0.615110552291123,0.99083117613231
"LANCL1",-0.0407816815065533,6.70292098558123,0.252556285273656,0.615280842380848,0.99083117613231
"RRAS",0.062580827926316,4.13843994222817,0.252421204454373,0.615375369301514,0.99083117613231
"MIR4700",-0.0523102118973076,5.31309318183728,0.252417626180005,0.61537787373871,0.99083117613231
"YTHDF3",0.0407832444737952,6.2742397295276,0.252383128820913,0.615402019609366,0.99083117613231
"RYK",0.0401196891916602,6.17331877947128,0.252361420840653,0.615417214819824,0.99083117613231
"HOGA1",-0.15853127248081,0.353215129358705,0.252319037249793,0.615446884959028,0.99083117613231
"GLB1",-0.0400275015533231,6.17446294917851,0.252301163503112,0.615459398202768,0.99083117613231
"VTI1A",-0.0494862375155942,4.88399862948704,0.252255943012004,0.615491059126622,0.99083117613231
"PREP",0.0423176536283244,5.74272225915429,0.252053439739091,0.615632884488756,0.99083117613231
"BCAT2",-0.0503845235971899,4.8030671175177,0.252022025116659,0.615654892450902,0.99083117613231
"SEPHS1",-0.0370139971640871,7.00056682812703,0.251866091782335,0.615764159199431,0.99083117613231
"SCAF11",-0.0396369495638855,7.80068140446485,0.251665214970224,0.615904981496971,0.99083117613231
"C16orf74",-0.0910762645116719,2.35589644672249,0.251644424408364,0.615919560489592,0.99083117613231
"MIA3",0.0397389556876016,6.65706438856407,0.25147571919343,0.616037889749996,0.99083117613231
"MOK",0.0871909988338474,2.74840746719385,0.251409505285516,0.616084345532308,0.99083117613231
"NENF",0.0576486492081123,4.96909547323756,0.251325095253435,0.616143578845699,0.99083117613231
"ZNF670",0.0908633786532185,2.67528444613265,0.250844467786386,0.616481088459862,0.99083117613231
"PRMT2",-0.048479357941198,4.84499990284315,0.250574558939955,0.61667080313108,0.99083117613231
"HOXD8",-0.0947452363021369,2.85071600101862,0.250482456126047,0.616735569987324,0.99083117613231
"FMR1",0.0388942385114664,6.7943508131942,0.250468081119742,0.616745679859641,0.99083117613231
"NCOA5",-0.0534468231956659,5.86445045758307,0.250329083624987,0.616843454842691,0.99083117613231
"PDCD6IP",-0.0386445802130696,7.70372860507536,0.250325748915145,0.61684580099391,0.99083117613231
"CRYL1",-0.25707335940398,0.950571398553673,0.250261647083821,0.616890903945187,0.99083117613231
"PES1",0.0383536269479844,7.12039015505144,0.250087797121114,0.617013263591167,0.99083117613231
"CAMSAP3",0.0733374648663111,3.90513981720908,0.2500866518603,0.617014069828609,0.99083117613231
"MED8",0.0420415686323621,5.9869666811032,0.250074106166295,0.617022901861603,0.99083117613231
"TMBIM6",0.0417731231073468,10.2066593729412,0.250023886768773,0.617058258548046,0.99083117613231
"NMB",-0.0900470301649872,2.67856088675799,0.249933875057328,0.617121641900077,0.99083117613231
"TRAPPC6B",0.0765765978385502,3.43535401043216,0.249865381454676,0.617169882450805,0.99083117613231
"SERTAD1",0.0680721532962862,4.62297771001116,0.24983733786225,0.617189636144748,0.99083117613231
"DUS3L",-0.038759263593505,6.37675915684091,0.249833379701432,0.617192424354814,0.99083117613231
"PRKAA2",-0.0389260695349972,6.15356310092579,0.249809458221495,0.617209275725929,0.99083117613231
"GXYLT1",0.0525059964592228,5.32428056630724,0.249751379999601,0.617250192845621,0.99083117613231
"JUNB",-0.0492502409675975,6.71986523344041,0.249528751004704,0.617407093953031,0.99083117613231
"KCNJ12",-0.0506373954576962,5.56385416880568,0.249377857718947,0.617513487983147,0.99083117613231
"RAD51-AS1",-0.095263304318187,2.12313959338889,0.249364554672255,0.617522869817462,0.99083117613231
"DUSP23",-0.0593724779303977,4.04198971716987,0.249288466309274,0.617576536347364,0.99083117613231
"GBP3",0.166791335289324,0.620880548424591,0.249286601242015,0.61757785194227,0.99083117613231
"STK33",0.0896830388397348,2.97360380655047,0.24915126237984,0.617673334682229,0.99083117613231
"RHOT2",-0.0406436579106119,5.99170710135844,0.249142907330661,0.617679230303394,0.99083117613231
"LINC01006",0.110550324124322,1.49989561785718,0.248777701758049,0.617937053150346,0.99083117613231
"RALGDS",-0.110904178644066,1.41525701047496,0.248670166204602,0.618013014668927,0.99083117613231
"HEXB",0.0370159245573285,7.21371027902107,0.248654456971749,0.618024113154577,0.99083117613231
"DUSP2",0.0702288777889898,3.60924411053189,0.248650947700953,0.618026592494697,0.99083117613231
"SPTBN4",0.13538497692804,1.16702050591767,0.24857475171729,0.618080431219783,0.99083117613231
"TRIP10",-0.0437027313181153,6.47319574652344,0.248548908173147,0.618098694147637,0.99083117613231
"HSPBAP1",0.0560732157647099,4.31774703600978,0.24849849369261,0.6181343240983,0.99083117613231
"CERS5",-0.063217775327935,4.59149300564076,0.248428494552362,0.618183802802413,0.99083117613231
"TMEM205",0.0569053757864464,4.920859473167,0.248395828843606,0.618206895449002,0.99083117613231
"LOC101927989",0.155851986718453,0.546713587566164,0.248262104693144,0.618301449965293,0.99083117613231
"NR6A1",-0.114486431442071,1.55220752018558,0.248183201251022,0.61835725642165,0.99083117613231
"ANAPC1",-0.0383054464556886,6.75252509948923,0.248117790973979,0.618403527890501,0.99083117613231
"PKN1",0.0419119569651731,7.15018148859245,0.247849028112554,0.618593731657683,0.99083117613231
"RPS6KL1",-0.0851108482595024,2.79567722015936,0.247527527786758,0.61882142690058,0.99083117613231
"DENND1A",-0.0454464484477745,5.48863626397841,0.247433382589146,0.618888137998523,0.99083117613231
"RTTN",-0.0771110829652228,4.80661216242073,0.247335352106518,0.618957619028884,0.99083117613231
"LRRC37A",0.163643117296839,0.0677234382009889,0.247276973723034,0.618999004014752,0.99083117613231
"WIPI1",0.0483597968523408,4.95082989602551,0.247027334660885,0.619176044265539,0.99083117613231
"INSIG2",0.0514557918935365,5.02158322230932,0.246926732438906,0.619247421378056,0.99083117613231
"MAP2",-0.0412798274397057,6.25479644100645,0.246841011387573,0.619308254631684,0.99083117613231
"CFAP44",0.0839585511542974,2.58511705747462,0.246761114043552,0.619364966862059,0.99083117613231
"TTC17",-0.0361733930987018,6.76735201733934,0.2467061315904,0.619404000810689,0.99083117613231
"INPP5E",-0.0635980555189992,4.01537207879058,0.246688372834111,0.619416609525721,0.99083117613231
"TWF1",0.0366131070529798,8.09856464117616,0.246582262840342,0.619491959402336,0.99083117613231
"CRBN",0.041172564168869,5.74360227248068,0.246463148436,0.619576567935279,0.99083117613231
"RNF8",0.0505987979205781,4.84079745488108,0.246393610867085,0.619625973170008,0.99083117613231
"C1orf174",0.0479150667338265,4.76615588107737,0.246353878484272,0.619654206238795,0.99083117613231
"RAF1",-0.0370761506353314,7.84880390092896,0.246324298116853,0.619675227323001,0.99083117613231
"MBLAC2",0.0758962034004732,3.60177701095215,0.24615886655155,0.619792819133026,0.99083117613231
"SLC41A1",0.049636080361124,4.83816884016113,0.246043811886915,0.619874631147192,0.99083117613231
"PRCC",0.0478614886810919,6.43095644070772,0.245998826616663,0.619906625341499,0.99083117613231
"MARCKS",0.0423515622030205,7.32959935193363,0.245962669815611,0.619932343239282,0.99083117613231
"PPP1R14B",0.0450794217185651,7.78229069125616,0.245792541114952,0.620053385360943,0.99083117613231
"HMMR",-0.0458688820405102,5.05977947191014,0.245763214624784,0.620074255664799,0.99083117613231
"DUSP5",-0.0414594049834535,6.18873241820605,0.24568287111488,0.620131440364511,0.99083117613231
"TFE3",0.0418327791263531,7.16473606641138,0.245678145023447,0.620134804534947,0.99083117613231
"BAK1",-0.0522147396087421,4.6103702023256,0.245609612547689,0.62018359249106,0.99083117613231
"SH2D6",-0.161157280172908,0.532829660766098,0.24552698156883,0.620242428382465,0.99083117613231
"YTHDC2",0.0409255704960991,5.70762830036147,0.245523504437598,0.620244904481117,0.99083117613231
"COA5",-0.0679461859987971,3.96467151488543,0.245522511616024,0.620245611482934,0.99083117613231
"PPP2R3C",0.057800382235033,4.16665453068145,0.24545337182585,0.620294851252606,0.99083117613231
"CTGF",0.0733797458627257,7.09680763714113,0.245381418744842,0.620346103755724,0.99083117613231
"VRK3",0.0655461177501742,3.56264136976209,0.245339214219074,0.620376170583755,0.99083117613231
"MELK",-0.0383901304114346,6.75892421191893,0.245291375240882,0.620410255333431,0.99083117613231
"NOC2L",-0.0411254457715952,7.27913136396118,0.24521723390319,0.620463088406193,0.99083117613231
"BEX3",0.0470517797653446,6.43624674282692,0.245040407938347,0.620589134640481,0.99083117613231
"ALPP",-0.132964899871569,2.32066274701537,0.244954460264736,0.620650420870788,0.99083117613231
"SHARPIN",0.045545359800137,5.60141844274725,0.24492357851206,0.620672444819494,0.99083117613231
"PITX1",0.0473702441905327,6.07944659984028,0.244786631615606,0.62077013211209,0.99083117613231
"RAB42",0.054078227963967,4.47973653260134,0.244706341639136,0.620827420571152,0.99083117613231
"SYNPO",-0.0430215549567777,5.83497978637859,0.244547910721131,0.620940498435882,0.99083117613231
"PDE3B",0.0514915192323203,5.26809631624694,0.244330450996925,0.621095781541374,0.99083117613231
"ANGEL2",-0.0515227289507938,4.73095540955192,0.244243420946123,0.621157951839449,0.99083117613231
"ARTN",-0.116851849979811,1.26458124549255,0.244134996415409,0.621235424661034,0.99083117613231
"ZBTB6",0.0545953825481798,4.52988226229349,0.244120325479241,0.62124590916167,0.99083117613231
"MAML1",-0.0494926767203316,6.18630458660692,0.24407237415128,0.621280180038334,0.99083117613231
"DNAJC15",0.0486965684990668,4.75889678852401,0.243314379635947,0.62182247688208,0.99083117613231
"ZNF300",-0.0443603713980843,5.47135530269199,0.243155440283843,0.621936321044992,0.99083117613231
"CCDC106",-0.0789013413285449,2.93861146477101,0.242686772856333,0.622272284951947,0.99083117613231
"NABP2",0.0420798636451286,6.08270352660409,0.242522930057618,0.62238983064371,0.99083117613231
"H2AFX",0.0427392918343848,6.69262002347947,0.242385377490862,0.622488553043711,0.99083117613231
"PIGQ",-0.0551245187331226,4.31540777724313,0.242002296288563,0.622763676539131,0.99083117613231
"LAMTOR4",0.0450510431376601,5.42404638613956,0.241880269514665,0.622851371235339,0.99083117613231
"RBM5",0.0386283193500207,6.86824772439509,0.241723836491541,0.622963832217024,0.99083117613231
"HPD",0.0553696670485059,4.2175016928396,0.241709820885978,0.622973910356081,0.99083117613231
"TM4SF19-AS1",-0.176244427925902,0.646484272396268,0.241697974708336,0.622982428817195,0.99083117613231
"NT5E",-0.0562536823383783,4.54791364525228,0.241621484973683,0.623037438017994,0.99083117613231
"BET1",0.0427110787724591,6.3825713104733,0.241553987615049,0.623085989142418,0.99083117613231
"RRP1",0.0441492590912359,5.62365814652579,0.24147015240203,0.623146303879653,0.99083117613231
"ENOX2",0.0472506558713534,4.90174953733244,0.241210823823816,0.623332958587732,0.99083117613231
"C3",-0.0435036225664396,9.1106577794277,0.241176396515762,0.623357747399273,0.99083117613231
"PSPH",0.0392560840764203,6.88110157562829,0.241152064080559,0.623375268889778,0.99083117613231
"TTC31",-0.059421297920356,4.10437130710571,0.240998813041511,0.623485648320769,0.99083117613231
"BDNF",0.0777246742283764,3.3205231525014,0.240866418843198,0.623581040632593,0.99083117613231
"JPH2",0.0813437150266234,3.49555461429933,0.240821121307238,0.623613685760624,0.99083117613231
"AGTPBP1",-0.0375519009913662,6.45501244126742,0.240762556520278,0.623655898007498,0.99083117613231
"CHTOP",0.0411862258538296,6.93699830181318,0.240750067115314,0.623664900927763,0.99083117613231
"TRIAP1",0.0440716633720147,5.42106264518845,0.240666532463132,0.623725123882633,0.99083117613231
"SPPL2B",-0.0531800857628683,5.64819617893233,0.24062278458671,0.623756668379601,0.99083117613231
"PHLDA1",-0.043748819610858,5.39882642104828,0.240598293192638,0.623774329503394,0.99083117613231
"ERMAP",-0.117206716600288,1.79607295810068,0.24047315912752,0.623864583025511,0.99083117613231
"LEO1",-0.0468409867270274,5.47378612136088,0.240168966499553,0.624084104900052,0.99083117613231
"UCHL5",0.0403953117867173,6.60709582693234,0.240107583941523,0.624128422781614,0.99083117613231
"OBSL1",-0.0389127261865887,6.71238803930945,0.240049293866836,0.624170514410117,0.99083117613231
"FUT6",-0.0502290670218276,4.8992705758075,0.23991927615003,0.624264423856148,0.99083117613231
"WDR44",0.0543880412462943,4.68549047506838,0.239883581089465,0.624290211272896,0.99083117613231
"VAPA",0.036201937697762,7.65494794091957,0.239880847622572,0.624292186127371,0.99083117613231
"TMEM120A",0.05563958566398,4.51559684433103,0.239768140141528,0.624373626324742,0.99083117613231
"C1orf226",-0.0730781587971391,2.9151855508603,0.239720996087482,0.624407698725311,0.99083117613231
"OSGEP",-0.058198657008754,4.28891107790802,0.239604382006522,0.624491997013939,0.99083117613231
"ALG8",0.0524863114148508,5.28932763587982,0.239538215083329,0.624539839238723,0.99083117613231
"ZNF559",-0.0876205737788717,2.61972363942128,0.239521344351325,0.624552038990775,0.99083117613231
"TEPSIN",-0.0840389453114114,2.92009143900326,0.239472855954499,0.624587105426713,0.99083117613231
"HMGN3-AS1",-0.138496859225419,0.449796840184195,0.239340884528198,0.62468256843922,0.99083117613231
"TIMM44",0.0362245820707443,7.31251409267652,0.239169608361328,0.624806511625722,0.99083117613231
"LOC441242",-0.146112467611983,0.194577458774339,0.239095939814646,0.624859838434675,0.99083117613231
"DLX4",-0.123394959047536,1.86362267152911,0.239085931448415,0.624867084024785,0.99083117613231
"PELP1",-0.0364281789655659,6.96352221018458,0.239052191317974,0.62489151168937,0.99083117613231
"CYP11A1",0.106175800337332,2.01497058328995,0.238773417742344,0.625093423965042,0.99083117613231
"HSH2D",-0.112097600089349,1.88144717400728,0.238754181117551,0.625107362200581,0.99083117613231
"ZFPM2",-0.152828714277865,0.4144604262654,0.238616682361981,0.625207009606998,0.99083117613231
"ZNF567",0.0883304758269452,2.78442818260138,0.238546603611941,0.625257810407536,0.99083117613231
"ALAS1",0.0454466250284059,6.4612704288995,0.238486818378099,0.62530115663916,0.99083117613231
"ARHGAP10",-0.0452632331636743,5.41145315117138,0.238464057951106,0.625317660454669,0.99083117613231
"ZNF121",0.0433694662226488,6.18262468515801,0.238454577997274,0.625324534752694,0.99083117613231
"SPRY1",0.0859357535759392,2.97753323275831,0.238440003921234,0.625335103334888,0.99083117613231
"PTGER3",-0.144198427468874,1.22341336940325,0.238433226201193,0.625340018423645,0.99083117613231
"SESN2",-0.0421150288485029,6.9546453656496,0.238380310805749,0.625378394754535,0.99083117613231
"PAAF1",0.0777014458321451,3.48532147175306,0.238355782144466,0.62539618569596,0.99083117613231
"CDC23",0.0388998221748834,5.90476798079597,0.238256393245523,0.62546828529842,0.99083117613231
"LEMD3",-0.0430582057072539,5.44517645325058,0.238152550962022,0.625543635409922,0.99083117613231
"CASD1",-0.0487394127025243,4.91521747259514,0.238123928328779,0.625564408161177,0.99083117613231
"MYL5",0.112687567958094,1.52906733959194,0.237925977620543,0.625708112351137,0.99083117613231
"MCM6",0.0363957027009851,7.32447925992065,0.237707278936274,0.62586696480069,0.99083117613231
"C12orf76",0.0836148028079582,2.40314404513492,0.237541990832872,0.625987082333916,0.99083117613231
"GUSBP11",0.13706859332577,1.32532229680313,0.237541429323617,0.625987490479892,0.99083117613231
"FAN1",-0.0658852432817761,4.3272550438369,0.2374994619699,0.626017997110435,0.99083117613231
"SS18L2",-0.0682669337487716,4.04148081400225,0.237307555504334,0.626157539000001,0.99083117613231
"TMEM256",0.0797459463989167,3.26870443052443,0.237305526976624,0.626159014386126,0.99083117613231
"ALDH5A1",-0.106601716449457,2.83871722552621,0.237143596192402,0.62627681485174,0.99083117613231
"MTF1",-0.0515992753371034,5.2033275113365,0.236930674789692,0.626431785425954,0.99083117613231
"PALM",-0.0955087159706286,2.33226141378088,0.236881108904053,0.62646787332053,0.99083117613231
"AKT1S1",0.0403213914176234,6.26158289933373,0.236572930808467,0.62669235625213,0.99083117613231
"EID1",0.037725050608009,7.83812892739831,0.236507161208152,0.626740287519539,0.99083117613231
"MAPK1",0.0359435264293348,6.90212294268322,0.236487370773002,0.62675471191493,0.99083117613231
"ARMC7",0.0610500849369754,4.01278802621141,0.236470453983037,0.626767042425793,0.99083117613231
"GEMIN5",-0.0413601836809534,5.73029239729499,0.236288192027732,0.626899926287429,0.99083117613231
"ZMIZ2",-0.0386091518460681,6.47926119895435,0.236183883412487,0.626976004302001,0.99083117613231
"ABCB10",0.0542634950724476,4.43141710126381,0.236160248565963,0.626993245382341,0.99083117613231
"RBM27",0.0504434006610116,6.00811721526774,0.236130091721982,0.627015245659361,0.99083117613231
"SPC25",-0.0715036323867194,3.19681304257869,0.236051750581288,0.62707240587032,0.99083117613231
"GNG12",-0.0358218669928648,7.96662309191557,0.23549360432645,0.627479986978803,0.99083117613231
"MRPS25",-0.0419714560950632,5.90151187179631,0.235477116775712,0.627492035930348,0.99083117613231
"PBX3",0.056093154132298,3.87856338992403,0.235418724480583,0.627534712678154,0.99083117613231
"MTUS1",-0.0462862270210513,7.12085522953656,0.235251900826398,0.627656673892647,0.99083117613231
"LYPLA1",-0.0399202920613287,5.97829549967321,0.235227198193703,0.627674738000527,0.99083117613231
"KIZ",0.0451446156687397,5.13804251389881,0.235171092902089,0.627715770046757,0.99083117613231
"CIZ1",-0.0361351676186858,6.44696950398094,0.235142957647948,0.627736348760706,0.99083117613231
"CEP55",0.0369283741658495,7.0974522080568,0.235140664690581,0.627738025944745,0.99083117613231
"LGR4",-0.0486149912681579,5.450361861163,0.235076353344766,0.627785070603997,0.99083117613231
"ADM5",0.125528300525897,1.45098541470272,0.235055832797805,0.627800083347002,0.99083117613231
"ITPA",0.0469211876672115,5.79852720153204,0.2349120185186,0.627905319967304,0.99083117613231
"FANCM",-0.0632289876959374,4.06418154393985,0.234709520337503,0.628053566207527,0.99083117613231
"PEX7",-0.0992296705128393,1.89773286372988,0.23446882426781,0.62822987935907,0.99083117613231
"MRPS2",0.0403183474884899,5.97576535941649,0.234396521315182,0.628282864076508,0.99083117613231
"MIR4458",-0.0518984885417973,4.24292286038952,0.234248814992639,0.628391136905654,0.99083117613231
"ARSK",0.0690779160694237,3.61320162815758,0.233920969220311,0.628631607570287,0.99083117613231
"STK16",0.0497071644824794,4.83537124716987,0.233810829885315,0.628712440018728,0.99083117613231
"OSBPL8",-0.0373310128928926,6.55525637479754,0.233795156139999,0.628723945059006,0.99083117613231
"C10orf35",-0.121728759320339,1.36950620945784,0.233677505870673,0.628810319387671,0.99083117613231
"NDUFA9",-0.0726442105487288,3.79661392757763,0.23365974995248,0.62882335743338,0.99083117613231
"AP5S1",-0.0710758192016871,3.59566131661659,0.233394076773258,0.629018512398397,0.99083117613231
"SLC50A1",0.0497994733665501,5.65978544206648,0.233306501581723,0.629082872336939,0.99083117613231
"THUMPD1",-0.0469127801569351,5.95966227731921,0.23314366361681,0.62920258330111,0.99083117613231
"CYP3A5",-0.117385071419099,1.21214485023902,0.23285025201847,0.629418416176426,0.99083117613231
"LOC107986404",0.0388537344870143,7.80683930765836,0.232822190585566,0.62943906688203,0.99083117613231
"GRB10",-0.0357675386102278,6.69550234698378,0.232503380180592,0.629673790634351,0.99083117613231
"DALRD3",-0.0458955150590189,5.09570362421384,0.232379980686181,0.629764696598602,0.99083117613231
"SOX9",-0.0643776390784304,3.67805073950588,0.232167272187557,0.629921464590008,0.99083117613231
"CACUL1",0.0365582661321866,6.43995456336866,0.23185211503429,0.630153900879544,0.99083117613231
"CTSF",-0.0656153732524411,3.56151137803422,0.23166778469886,0.630289939325302,0.99083117613231
"MKS1",-0.0562904015616398,3.98741600554993,0.23156631231785,0.630364855855631,0.99083117613231
"SLC37A4",0.0558601865010531,4.18999948464915,0.231521649909197,0.630397836286309,0.99083117613231
"PREPL",-0.0385915610111456,6.72635435676173,0.231361921507746,0.630515817915163,0.99083117613231
"AGAP9",-0.130543258915163,1.36430775852611,0.231180490204992,0.630649891001829,0.99083117613231
"NDC80",0.0420518778007661,5.65277933108868,0.231016896521059,0.630770838090104,0.99083117613231
"SLC41A2",0.0570629116975491,4.11990991106792,0.230896979942164,0.630859527574775,0.99083117613231
"EYA1",-0.0669431750875609,4.28047320309908,0.230689906891377,0.631012744156053,0.99083117613231
"CENPQ",-0.063611530636559,3.78113357683963,0.23052990227862,0.631131192036578,0.99083117613231
"PYM1",0.0496966264603044,5.05189823898054,0.230465773598384,0.631178679281277,0.99083117613231
"C14orf93",-0.0754020181754289,3.18443780114258,0.230403994941836,0.631224434023701,0.99083117613231
"NR2F1",-0.0665173624439409,4.00074020809789,0.230370455921896,0.631249276980621,0.99083117613231
"ZSWIM6",-0.047670281822101,5.97403768753485,0.230361166378248,0.631256158306616,0.99083117613231
"HMG20B",0.0387013740598255,8.4071071527629,0.230240560796311,0.631345513643878,0.99083117613231
"SLC25A21",-0.135839855375419,0.975523661556237,0.230101525545432,0.631448559052679,0.99083117613231
"OSTM1",0.0467225068830555,5.96944625723913,0.230053734494227,0.631483988039245,0.99083117613231
"SELENOO",0.0475081874986701,5.36264110151727,0.229666175280935,0.631771465012107,0.99083117613231
"MYO1E",-0.0431084680772039,7.64444185131251,0.229617173285952,0.631807834100866,0.99083117613231
"NKIRAS2",0.0472831822853326,5.36649355046467,0.22945477782334,0.63192839749872,0.99083117613231
"GRTP1",0.112725383950054,1.9089849830346,0.229306295338715,0.632038677729394,0.99083117613231
"CCZ1B",0.0547462697528838,4.27646433043553,0.229290468396813,0.632050435231577,0.99083117613231
"LPCAT2",0.0666957990389293,3.90709543770367,0.229264980424592,0.632069370758487,0.99083117613231
"COX14",0.0587288528391482,4.84416733908972,0.229249850105953,0.632080611988366,0.99083117613231
"PARD6A",-0.180218937409676,0.00388530800915555,0.22923964689168,0.632088192831507,0.99083117613231
"RPA1",0.0348691180131013,7.41638290938606,0.229049908638192,0.632229203456356,0.99083117613231
"TSHZ1",0.0961483193554448,2.17329091193687,0.229028185281702,0.6322453525084,0.99083117613231
"TMEM39B",-0.0499378120763426,4.69130921603667,0.228997338889684,0.632268285204078,0.99083117613231
"MIR6084",-0.0539940213040471,5.18827417973857,0.228979023451144,0.6322819026827,0.99083117613231
"RIBC2",0.140606985029857,0.357440212571628,0.228935319190324,0.632314399385773,0.99083117613231
"8-Sep",0.0737119240818753,4.00410536299822,0.228670965514927,0.632511043284686,0.99083117613231
"MIR4721",0.037295128761198,8.44980223286143,0.228670304037635,0.632511535510753,0.99083117613231
